sales_key,sales_code,sales_date_key,customer_key,employee_key,store_key,payment_key,promotion_key,sales_status,invoice_number
22434,SAL022434,20260505,605,54,5,11,26.0,Completed,INV-202605-022434
22435,SAL022435,20220617,255,85,8,11,,Completed,INV-202206-022435
22436,SAL022436,20230206,702,112,10,5,,Completed,INV-202302-022436
22437,SAL022437,20231109,899,22,2,15,,Completed,INV-202311-022437
22438,SAL022438,20250818,301,172,15,15,,Completed,INV-202508-022438
22439,SAL022439,20220320,597,187,16,11,,Completed,INV-202203-022439
22440,SAL022440,20260725,634,191,16,1,,Completed,INV-202607-022440
22441,SAL022441,20241003,737,263,22,16,17.0,Completed,INV-202410-022441
22442,SAL022442,20240317,454,231,20,12,,Completed,INV-202403-022442
22443,SAL022443,20230826,845,147,13,1,,Completed,INV-202308-022443
22444,SAL022444,20260103,458,201,17,14,,Completed,INV-202601-022444
22445,SAL022445,20221215,238,149,13,9,,Completed,INV-202212-022445
22446,SAL022446,20250619,315,94,8,13,,Completed,INV-202506-022446
22447,SAL022447,20241115,889,123,11,3,,Completed,INV-202411-022447
22448,SAL022448,20231226,121,90,8,18,,Completed,INV-202312-022448
22449,SAL022449,20231222,143,146,13,17,,Completed,INV-202312-022449
22450,SAL022450,20250318,543,104,9,5,,Completed,INV-202503-022450
22451,SAL022451,20250609,898,198,17,6,,Completed,INV-202506-022451
22452,SAL022452,20250831,833,23,2,9,,Completed,INV-202508-022452
22453,SAL022453,20230324,647,32,3,7,,Completed,INV-202303-022453
22454,SAL022454,20230424,252,187,16,12,,Completed,INV-202304-022454
22455,SAL022455,20241011,118,129,11,2,17.0,Completed,INV-202410-022455
22456,SAL022456,20220820,606,185,16,17,,Completed,INV-202208-022456
22457,SAL022457,20260414,363,248,21,2,,Completed,INV-202604-022457
22458,SAL022458,20250315,182,121,11,13,,Completed,INV-202503-022458
22459,SAL022459,20260327,786,122,11,4,,Completed,INV-202603-022459
22460,SAL022460,20260103,134,271,23,6,,Completed,INV-202601-022460
22461,SAL022461,20240527,245,57,5,18,,Completed,INV-202405-022461
22462,SAL022462,20220508,508,273,23,10,,Completed,INV-202205-022462
22463,SAL022463,20221205,479,211,18,14,,Completed,INV-202212-022463
22464,SAL022464,20240318,58,36,3,2,,Completed,INV-202403-022464
22465,SAL022465,20230804,932,164,14,6,,Completed,INV-202308-022465
22466,SAL022466,20260405,131,178,15,3,,Completed,INV-202604-022466
22467,SAL022467,20240921,679,163,14,10,17.0,Completed,INV-202409-022467
22468,SAL022468,20230619,127,194,17,10,,Completed,INV-202306-022468
22469,SAL022469,20250107,263,193,17,8,,Completed,INV-202501-022469
22470,SAL022470,20230425,144,272,23,3,,Completed,INV-202304-022470
22471,SAL022471,20240117,450,120,10,7,,Completed,INV-202401-022471
22472,SAL022472,20251127,922,60,5,2,,Completed,INV-202511-022472
22473,SAL022473,20260405,92,20,2,18,,Completed,INV-202604-022473
22474,SAL022474,20231128,889,26,3,14,,Completed,INV-202311-022474
22475,SAL022475,20220629,849,18,2,15,,Completed,INV-202206-022475
22476,SAL022476,20250221,518,297,25,8,,Completed,INV-202502-022476
22477,SAL022477,20230107,371,206,18,5,,Completed,INV-202301-022477
22478,SAL022478,20220619,97,206,18,3,,Completed,INV-202206-022478
22479,SAL022479,20231010,38,46,4,12,,Completed,INV-202310-022479
22480,SAL022480,20250707,298,214,18,12,,Completed,INV-202507-022480
22481,SAL022481,20230403,62,46,4,18,,Completed,INV-202304-022481
22482,SAL022482,20240213,18,289,25,13,,Completed,INV-202402-022482
22483,SAL022483,20260105,583,267,23,8,19.0,Completed,INV-202601-022483
22484,SAL022484,20220120,876,193,17,15,,Completed,INV-202201-022484
22485,SAL022485,20221009,112,135,12,14,,Completed,INV-202210-022485
22486,SAL022486,20260629,625,295,25,4,47.0,Completed,INV-202606-022486
22487,SAL022487,20231113,312,67,6,16,,Completed,INV-202311-022487
22488,SAL022488,20250418,767,161,14,4,,Completed,INV-202504-022488
22489,SAL022489,20230925,55,108,9,8,,Completed,INV-202309-022489
22490,SAL022490,20220628,817,177,15,10,,Completed,INV-202206-022490
22491,SAL022491,20240424,871,29,3,7,,Completed,INV-202404-022491
22492,SAL022492,20220626,932,275,23,15,,Completed,INV-202206-022492
22493,SAL022493,20241209,699,170,15,17,3.0,Completed,INV-202412-022493
22494,SAL022494,20230611,201,184,16,16,,Completed,INV-202306-022494
22495,SAL022495,20260524,396,213,18,11,7.0,Completed,INV-202605-022495
22496,SAL022496,20230317,65,16,2,10,,Completed,INV-202303-022496
22497,SAL022497,20250221,228,299,25,11,26.0,Completed,INV-202502-022497
22498,SAL022498,20230205,461,110,10,4,,Completed,INV-202302-022498
22499,SAL022499,20250104,158,88,8,1,,Completed,INV-202501-022499
22500,SAL022500,20230729,947,225,19,16,,Pending,INV-202307-022500
22501,SAL022501,20250502,67,161,14,17,,Cancelled,INV-202505-022501
22502,SAL022502,20260421,645,241,21,9,,Completed,INV-202604-022502
22503,SAL022503,20230403,720,132,11,12,,Completed,INV-202304-022503
22504,SAL022504,20250606,9,64,6,8,5.0,Completed,INV-202506-022504
22505,SAL022505,20260711,216,173,15,4,47.0,Completed,INV-202607-022505
22506,SAL022506,20260130,479,22,2,9,26.0,Completed,INV-202601-022506
22507,SAL022507,20230612,224,66,6,3,,Completed,INV-202306-022507
22508,SAL022508,20250622,21,68,6,4,,Completed,INV-202506-022508
22509,SAL022509,20220226,272,132,11,15,,Completed,INV-202202-022509
22510,SAL022510,20231023,251,67,6,6,,Completed,INV-202310-022510
22511,SAL022511,20231206,51,227,19,12,,Completed,INV-202312-022511
22512,SAL022512,20240902,17,44,4,11,,Completed,INV-202409-022512
22513,SAL022513,20240412,702,154,13,1,,Completed,INV-202404-022513
22514,SAL022514,20240126,579,87,8,18,,Completed,INV-202401-022514
22515,SAL022515,20250627,833,256,22,17,,Completed,INV-202506-022515
22516,SAL022516,20240321,353,57,5,9,,Completed,INV-202403-022516
22517,SAL022517,20240428,826,253,22,10,,Completed,INV-202404-022517
22518,SAL022518,20250823,632,13,2,17,36.0,Completed,INV-202508-022518
22519,SAL022519,20251210,265,168,14,12,,Completed,INV-202512-022519
22520,SAL022520,20220620,550,292,25,17,,Completed,INV-202206-022520
22521,SAL022521,20250127,517,219,19,5,,Completed,INV-202501-022521
22522,SAL022522,20231015,749,290,25,12,,Completed,INV-202310-022522
22523,SAL022523,20260313,987,254,22,8,,Pending,INV-202603-022523
22524,SAL022524,20251119,182,208,18,3,,Completed,INV-202511-022524
22525,SAL022525,20231014,748,146,13,17,,Completed,INV-202310-022525
22526,SAL022526,20221213,618,289,25,11,,Completed,INV-202212-022526
22527,SAL022527,20220404,586,128,11,6,,Completed,INV-202204-022527
22528,SAL022528,20220120,989,43,4,8,,Completed,INV-202201-022528
22529,SAL022529,20250920,941,41,4,5,39.0,Completed,INV-202509-022529
22530,SAL022530,20240717,660,269,23,4,,Completed,INV-202407-022530
22531,SAL022531,20240227,752,255,22,11,,Completed,INV-202402-022531
22532,SAL022532,20220802,223,204,17,10,,Completed,INV-202208-022532
22533,SAL022533,20221206,8,16,2,9,,Completed,INV-202212-022533
22534,SAL022534,20240903,621,191,16,7,,Completed,INV-202409-022534
22535,SAL022535,20240523,851,268,23,3,,Completed,INV-202405-022535
22536,SAL022536,20220402,162,119,10,8,,Completed,INV-202204-022536
22537,SAL022537,20250415,877,106,9,6,26.0,Completed,INV-202504-022537
22538,SAL022538,20260601,647,166,14,4,,Completed,INV-202606-022538
22539,SAL022539,20250326,65,19,2,10,,Completed,INV-202503-022539
22540,SAL022540,20231117,468,232,20,5,,Completed,INV-202311-022540
22541,SAL022541,20220816,175,119,10,13,,Completed,INV-202208-022541
22542,SAL022542,20240731,514,263,22,9,,Completed,INV-202407-022542
22543,SAL022543,20250625,646,128,11,1,40.0,Completed,INV-202506-022543
22544,SAL022544,20250424,424,47,4,18,,Completed,INV-202504-022544
22545,SAL022545,20231121,646,72,6,17,,Completed,INV-202311-022545
22546,SAL022546,20230406,271,162,14,10,,Completed,INV-202304-022546
22547,SAL022547,20230617,849,170,15,5,,Completed,INV-202306-022547
22548,SAL022548,20251104,958,100,9,12,17.0,Completed,INV-202511-022548
22549,SAL022549,20241010,367,288,24,15,,Completed,INV-202410-022549
22550,SAL022550,20260203,822,66,6,15,,Completed,INV-202602-022550
22551,SAL022551,20220907,39,189,16,13,,Completed,INV-202209-022551
22552,SAL022552,20231213,766,294,25,1,,Completed,INV-202312-022552
22553,SAL022553,20260722,641,19,2,6,9.0,Completed,INV-202607-022553
22554,SAL022554,20260319,545,287,24,5,,Completed,INV-202603-022554
22555,SAL022555,20260427,490,249,21,4,,Completed,INV-202604-022555
22556,SAL022556,20250730,810,281,24,17,,Completed,INV-202507-022556
22557,SAL022557,20220824,826,143,12,11,,Completed,INV-202208-022557
22558,SAL022558,20241115,441,210,18,2,,Completed,INV-202411-022558
22559,SAL022559,20251101,214,69,6,13,,Completed,INV-202511-022559
22560,SAL022560,20240918,788,192,16,3,,Completed,INV-202409-022560
22561,SAL022561,20260619,146,153,13,1,47.0,Completed,INV-202606-022561
22562,SAL022562,20260615,685,284,24,10,,Completed,INV-202606-022562
22563,SAL022563,20240520,823,249,21,5,,Completed,INV-202405-022563
22564,SAL022564,20251012,819,187,16,11,39.0,Completed,INV-202510-022564
22565,SAL022565,20230718,566,57,5,8,,Completed,INV-202307-022565
22566,SAL022566,20260121,887,142,12,15,45.0,Completed,INV-202601-022566
22567,SAL022567,20230618,696,260,22,16,,Completed,INV-202306-022567
22568,SAL022568,20230610,212,251,21,13,,Completed,INV-202306-022568
22569,SAL022569,20250424,272,164,14,14,,Completed,INV-202504-022569
22570,SAL022570,20240121,605,279,24,14,,Completed,INV-202401-022570
22571,SAL022571,20241110,363,129,11,1,,Completed,INV-202411-022571
22572,SAL022572,20250501,317,97,9,2,,Completed,INV-202505-022572
22573,SAL022573,20221220,674,91,8,6,,Completed,INV-202212-022573
22574,SAL022574,20221003,494,271,23,10,,Completed,INV-202210-022574
22575,SAL022575,20260623,286,158,14,15,,Completed,INV-202606-022575
22576,SAL022576,20220118,912,257,22,17,,Pending,INV-202201-022576
22577,SAL022577,20220622,182,249,21,2,,Completed,INV-202206-022577
22578,SAL022578,20250424,886,96,8,8,,Completed,INV-202504-022578
22579,SAL022579,20231026,659,93,8,2,,Completed,INV-202310-022579
22580,SAL022580,20260615,693,147,13,16,,Completed,INV-202606-022580
22581,SAL022581,20240702,523,278,24,18,,Completed,INV-202407-022581
22582,SAL022582,20260523,466,136,12,17,,Completed,INV-202605-022582
22583,SAL022583,20240618,828,300,25,17,,Completed,INV-202406-022583
22584,SAL022584,20221031,108,17,2,15,,Completed,INV-202210-022584
22585,SAL022585,20230315,756,62,6,17,,Completed,INV-202303-022585
22586,SAL022586,20251229,249,26,3,11,39.0,Completed,INV-202512-022586
22587,SAL022587,20220321,17,243,21,8,,Completed,INV-202203-022587
22588,SAL022588,20240826,154,110,10,11,,Completed,INV-202408-022588
22589,SAL022589,20251008,988,122,11,7,,Pending,INV-202510-022589
22590,SAL022590,20230115,983,69,6,8,,Pending,INV-202301-022590
22591,SAL022591,20230416,272,93,8,15,,Completed,INV-202304-022591
22592,SAL022592,20250930,193,151,13,18,,Completed,INV-202509-022592
22593,SAL022593,20250702,7,121,11,17,,Completed,INV-202507-022593
22594,SAL022594,20250415,154,155,13,17,,Completed,INV-202504-022594
22595,SAL022595,20230510,278,239,20,9,,Completed,INV-202305-022595
22596,SAL022596,20251126,854,64,6,18,,Completed,INV-202511-022596
22597,SAL022597,20241217,287,170,15,2,34.0,Completed,INV-202412-022597
22598,SAL022598,20220727,425,129,11,7,,Completed,INV-202207-022598
22599,SAL022599,20220120,368,299,25,18,,Completed,INV-202201-022599
22600,SAL022600,20220618,718,243,21,10,,Completed,INV-202206-022600
22601,SAL022601,20250331,532,201,17,5,34.0,Completed,INV-202503-022601
22602,SAL022602,20250508,106,251,21,14,,Pending,INV-202505-022602
22603,SAL022603,20240401,597,225,19,12,,Completed,INV-202404-022603
22604,SAL022604,20221212,123,197,17,11,,Completed,INV-202212-022604
22605,SAL022605,20221107,847,217,19,1,,Completed,INV-202211-022605
22606,SAL022606,20250509,899,298,25,14,,Completed,INV-202505-022606
22607,SAL022607,20260120,82,247,21,18,,Completed,INV-202601-022607
22608,SAL022608,20241124,351,91,8,12,,Completed,INV-202411-022608
22609,SAL022609,20260401,734,40,4,14,,Completed,INV-202604-022609
22610,SAL022610,20251211,888,45,4,15,,Completed,INV-202512-022610
22611,SAL022611,20241030,520,135,12,1,,Completed,INV-202410-022611
22612,SAL022612,20231229,499,190,16,14,,Completed,INV-202312-022612
22613,SAL022613,20220724,930,45,4,1,,Completed,INV-202207-022613
22614,SAL022614,20241209,513,49,5,17,27.0,Completed,INV-202412-022614
22615,SAL022615,20221205,955,220,19,9,,Completed,INV-202212-022615
22616,SAL022616,20230922,886,236,20,2,,Completed,INV-202309-022616
22617,SAL022617,20231104,435,143,12,1,,Completed,INV-202311-022617
22618,SAL022618,20230922,958,240,20,1,,Completed,INV-202309-022618
22619,SAL022619,20260317,567,58,5,3,,Completed,INV-202603-022619
22620,SAL022620,20260522,581,151,13,9,,Completed,INV-202605-022620
22621,SAL022621,20250729,857,204,17,10,,Completed,INV-202507-022621
22622,SAL022622,20240113,920,218,19,2,,Completed,INV-202401-022622
22623,SAL022623,20240611,307,260,22,17,,Completed,INV-202406-022623
22624,SAL022624,20260507,761,208,18,12,,Completed,INV-202605-022624
22625,SAL022625,20220709,632,184,16,3,,Completed,INV-202207-022625
22626,SAL022626,20260506,716,42,4,4,,Completed,INV-202605-022626
22627,SAL022627,20260525,811,191,16,18,,Completed,INV-202605-022627
22628,SAL022628,20250103,197,120,10,11,26.0,Completed,INV-202501-022628
22629,SAL022629,20250708,786,130,11,2,,Completed,INV-202507-022629
22630,SAL022630,20251224,672,148,13,15,,Completed,INV-202512-022630
22631,SAL022631,20230908,670,269,23,13,,Completed,INV-202309-022631
22632,SAL022632,20221209,565,151,13,11,,Completed,INV-202212-022632
22633,SAL022633,20260222,797,116,10,5,13.0,Completed,INV-202602-022633
22634,SAL022634,20221117,939,294,25,7,,Completed,INV-202211-022634
22635,SAL022635,20220513,651,248,21,14,,Completed,INV-202205-022635
22636,SAL022636,20230922,284,102,9,14,,Completed,INV-202309-022636
22637,SAL022637,20250216,284,221,19,3,40.0,Completed,INV-202502-022637
22638,SAL022638,20221221,479,96,8,13,,Completed,INV-202212-022638
22639,SAL022639,20240121,788,107,9,18,,Completed,INV-202401-022639
22640,SAL022640,20240217,394,101,9,18,,Completed,INV-202402-022640
22641,SAL022641,20240630,615,262,22,18,,Completed,INV-202406-022641
22642,SAL022642,20220818,567,217,19,17,,Completed,INV-202208-022642
22643,SAL022643,20220223,447,251,21,15,,Completed,INV-202202-022643
22644,SAL022644,20220831,26,262,22,13,,Completed,INV-202208-022644
22645,SAL022645,20231126,69,136,12,16,,Completed,INV-202311-022645
22646,SAL022646,20240529,923,260,22,10,,Completed,INV-202405-022646
22647,SAL022647,20260311,317,31,3,8,,Completed,INV-202603-022647
22648,SAL022648,20250614,750,229,20,1,,Completed,INV-202506-022648
22649,SAL022649,20221017,465,191,16,3,,Completed,INV-202210-022649
22650,SAL022650,20240619,463,242,21,18,,Completed,INV-202406-022650
22651,SAL022651,20220413,426,149,13,6,,Completed,INV-202204-022651
22652,SAL022652,20220826,922,185,16,5,,Completed,INV-202208-022652
22653,SAL022653,20260304,815,221,19,16,10.0,Completed,INV-202603-022653
22654,SAL022654,20231229,498,212,18,2,,Completed,INV-202312-022654
22655,SAL022655,20240825,887,101,9,10,,Completed,INV-202408-022655
22656,SAL022656,20230824,906,235,20,10,,Completed,INV-202308-022656
22657,SAL022657,20240731,757,141,12,3,,Completed,INV-202407-022657
22658,SAL022658,20220514,482,269,23,18,,Completed,INV-202205-022658
22659,SAL022659,20250717,485,279,24,5,30.0,Completed,INV-202507-022659
22660,SAL022660,20220819,434,27,3,2,,Completed,INV-202208-022660
22661,SAL022661,20241214,240,90,8,18,,Completed,INV-202412-022661
22662,SAL022662,20230201,413,247,21,8,,Completed,INV-202302-022662
22663,SAL022663,20230803,231,115,10,5,,Completed,INV-202308-022663
22664,SAL022664,20230919,782,15,2,6,,Completed,INV-202309-022664
22665,SAL022665,20220404,971,27,3,8,,Completed,INV-202204-022665
22666,SAL022666,20240216,56,28,3,3,,Completed,INV-202402-022666
22667,SAL022667,20240720,734,164,14,10,,Completed,INV-202407-022667
22668,SAL022668,20241117,543,118,10,3,27.0,Cancelled,INV-202411-022668
22669,SAL022669,20230805,586,90,8,5,,Completed,INV-202308-022669
22670,SAL022670,20230815,646,138,12,8,,Completed,INV-202308-022670
22671,SAL022671,20230630,653,71,6,12,,Completed,INV-202306-022671
22672,SAL022672,20250903,712,101,9,7,,Completed,INV-202509-022672
22673,SAL022673,20240717,482,206,18,2,,Completed,INV-202407-022673
22674,SAL022674,20260209,686,217,19,7,,Completed,INV-202602-022674
22675,SAL022675,20250624,601,195,17,6,,Pending,INV-202506-022675
22676,SAL022676,20230721,398,150,13,4,,Completed,INV-202307-022676
22677,SAL022677,20240321,538,70,6,18,,Pending,INV-202403-022677
22678,SAL022678,20230412,420,218,19,17,,Completed,INV-202304-022678
22679,SAL022679,20250114,827,228,19,3,,Completed,INV-202501-022679
22680,SAL022680,20221212,19,266,23,13,,Completed,INV-202212-022680
22681,SAL022681,20230930,684,204,17,13,,Cancelled,INV-202309-022681
22682,SAL022682,20240101,303,274,23,14,,Completed,INV-202401-022682
22683,SAL022683,20230926,830,18,2,13,,Cancelled,INV-202309-022683
22684,SAL022684,20260116,873,32,3,7,,Completed,INV-202601-022684
22685,SAL022685,20260724,339,148,13,13,,Completed,INV-202607-022685
22686,SAL022686,20240715,217,110,10,1,,Completed,INV-202407-022686
22687,SAL022687,20260604,929,47,4,16,,Completed,INV-202606-022687
22688,SAL022688,20260225,488,288,24,13,,Completed,INV-202602-022688
22689,SAL022689,20220131,981,266,23,11,,Completed,INV-202201-022689
22690,SAL022690,20230901,221,296,25,10,,Completed,INV-202309-022690
22691,SAL022691,20250210,703,100,9,17,40.0,Completed,INV-202502-022691
22692,SAL022692,20220111,265,266,23,5,,Completed,INV-202201-022692
22693,SAL022693,20230904,768,46,4,7,,Completed,INV-202309-022693
22694,SAL022694,20230907,286,294,25,15,,Completed,INV-202309-022694
22695,SAL022695,20230921,228,221,19,16,,Completed,INV-202309-022695
22696,SAL022696,20220928,515,290,25,3,,Completed,INV-202209-022696
22697,SAL022697,20240305,583,133,12,18,,Completed,INV-202403-022697
22698,SAL022698,20230310,503,164,14,14,,Completed,INV-202303-022698
22699,SAL022699,20260314,899,282,24,9,33.0,Completed,INV-202603-022699
22700,SAL022700,20250529,199,118,10,10,,Completed,INV-202505-022700
22701,SAL022701,20230929,334,98,9,1,,Completed,INV-202309-022701
22702,SAL022702,20220920,965,148,13,12,,Completed,INV-202209-022702
22703,SAL022703,20250930,971,255,22,8,,Completed,INV-202509-022703
22704,SAL022704,20231209,482,173,15,12,,Completed,INV-202312-022704
22705,SAL022705,20220705,748,267,23,16,,Completed,INV-202207-022705
22706,SAL022706,20260720,891,289,25,4,,Completed,INV-202607-022706
22707,SAL022707,20240704,965,295,25,7,,Completed,INV-202407-022707
22708,SAL022708,20230418,496,279,24,17,,Completed,INV-202304-022708
22709,SAL022709,20250415,324,164,14,5,,Completed,INV-202504-022709
