inventory_key,inventory_code,purchase_key,inventory_date_key,product_key,store_key,received_quantity,accepted_quantity,damaged_quantity,inventory_status,batch_number,warehouse_location,expiry_date
23352,INV023352,26004,20230420,201,16,20,20,0,Received,BAT00023352,E-06-05,
23353,INV023353,26005,20260905,870,24,146,0,146,Rejected,BAT00023353,B-14-04,
23354,INV023354,26006,20230617,969,6,23,23,0,Received,BAT00023354,C-18-06,
23355,INV023355,26007,20230526,999,7,37,0,37,Rejected,BAT00023355,B-13-06,
23356,INV023356,26008,20230902,933,9,29,29,0,Received,BAT00023356,E-15-04,
23357,INV023357,26009,20250815,360,20,116,116,0,Received,BAT00023357,D-11-04,
23358,INV023358,26011,20250802,659,4,80,80,0,Received,BAT00023358,A-12-03,
23359,INV023359,26012,20260128,592,1,251,251,0,Received,BAT00023359,B-07-04,2027-01-28
23360,INV023360,26013,20240309,893,7,174,174,0,Received,BAT00023360,D-10-02,2025-08-31
23361,INV023361,26014,20220314,753,24,27,26,1,Partial,BAT00023361,C-09-03,
23362,INV023362,26016,20260329,2,13,69,69,0,Received,BAT00023362,B-05-04,
23363,INV023363,26017,20260813,637,3,21,21,0,Received,BAT00023363,D-13-01,
23364,INV023364,26018,20250118,701,12,48,48,0,Received,BAT00023364,C-07-05,2026-07-12
23365,INV023365,26019,20261008,346,5,42,42,0,Received,BAT00023365,A-09-01,
23366,INV023366,26020,20250617,110,11,17,17,0,Received,BAT00023366,D-06-05,
23367,INV023367,26021,20220523,572,17,17,17,0,Received,BAT00023367,E-03-05,
23368,INV023368,26023,20260124,907,8,10,10,0,Received,BAT00023368,B-15-05,
23369,INV023369,26024,20220324,965,7,46,42,4,Partial,BAT00023369,E-03-04,
23370,INV023370,26025,20240523,622,24,71,70,1,Partial,BAT00023370,C-19-05,
23371,INV023371,26026,20250207,307,18,182,182,0,Received,BAT00023371,A-14-01,
23372,INV023372,26028,20241210,643,15,65,0,65,Rejected,BAT00023372,E-03-06,
23373,INV023373,26029,20240617,637,16,28,28,0,Received,BAT00023373,D-02-02,
23374,INV023374,26030,20220825,603,4,9,9,0,Received,BAT00023374,E-17-05,
23375,INV023375,26031,20260925,525,12,242,242,0,Received,BAT00023375,D-14-02,2027-09-25
23376,INV023376,26032,20220427,481,17,129,129,0,Received,BAT00023376,D-16-05,
23377,INV023377,26033,20240409,838,25,173,173,0,Received,BAT00023377,D-17-01,
23378,INV023378,26034,20221128,877,20,470,470,0,Received,BAT00023378,A-06-05,2023-11-28
23379,INV023379,26035,20230219,760,25,50,50,0,Received,BAT00023379,D-13-02,
23380,INV023380,26036,20240104,583,17,53,53,0,Received,BAT00023380,E-10-04,
23381,INV023381,26038,20220821,238,20,72,72,0,Received,BAT00023381,C-10-06,
23382,INV023382,26039,20230509,56,4,5,5,0,Received,BAT00023382,A-03-02,
23383,INV023383,26040,20240916,910,3,30,30,0,Received,BAT00023383,E-19-03,
23384,INV023384,26041,20241223,552,21,6,6,0,Received,BAT00023384,A-19-06,
23385,INV023385,26042,20250124,486,13,171,171,0,Received,BAT00023385,D-07-06,
23386,INV023386,26043,20230225,427,9,10,10,0,Received,BAT00023386,A-08-05,
23387,INV023387,26044,20240126,248,20,8,8,0,Received,BAT00023387,C-10-04,
23388,INV023388,26045,20240606,364,16,15,15,0,Received,BAT00023388,A-06-02,
23389,INV023389,26046,20220111,805,24,23,23,0,Received,BAT00023389,C-01-02,2023-07-05
23390,INV023390,26047,20231019,540,22,20,20,0,Received,BAT00023390,A-04-05,
23391,INV023391,26048,20220715,686,12,5,5,0,Received,BAT00023391,D-10-03,
23392,INV023392,26049,20220318,563,9,5,5,0,Received,BAT00023392,E-18-04,
23393,INV023393,26050,20220430,285,9,15,15,0,Received,BAT00023393,D-13-04,
23394,INV023394,26051,20230915,210,12,98,98,0,Received,BAT00023394,B-10-03,
23395,INV023395,26052,20220306,159,20,125,125,0,Received,BAT00023395,A-13-04,
23396,INV023396,26053,20220525,390,13,179,179,0,Received,BAT00023396,A-03-02,
23397,INV023397,26054,20230507,769,9,12,11,1,Partial,BAT00023397,E-04-01,
23398,INV023398,26055,20230521,449,23,17,17,0,Received,BAT00023398,C-10-03,
23399,INV023399,26056,20220128,71,6,51,51,0,Received,BAT00023399,C-12-02,
23400,INV023400,26057,20230610,850,9,60,60,0,Received,BAT00023400,C-10-03,
23401,INV023401,26058,20240325,735,21,135,135,0,Received,BAT00023401,E-06-03,
23402,INV023402,26059,20240706,181,11,207,207,0,Received,BAT00023402,C-10-04,2025-07-06
23403,INV023403,26060,20250619,437,16,196,196,0,Received,BAT00023403,C-02-04,2026-06-19
23404,INV023404,26061,20270108,710,20,12,12,0,Received,BAT00023404,B-20-01,
23405,INV023405,26062,20230624,717,18,107,107,0,Received,BAT00023405,E-09-02,
23406,INV023406,26064,20230711,544,9,19,19,0,Received,BAT00023406,A-19-05,
23407,INV023407,26065,20251227,453,11,222,222,0,Received,BAT00023407,D-05-05,2026-12-27
23408,INV023408,26066,20221028,942,18,98,98,0,Received,BAT00023408,C-13-05,
23409,INV023409,26067,20240629,279,19,28,28,0,Received,BAT00023409,B-04-06,
23410,INV023410,26068,20220726,248,11,21,21,0,Received,BAT00023410,D-10-05,
23411,INV023411,26069,20250428,1,10,88,88,0,Received,BAT00023411,D-12-04,
23412,INV023412,26070,20250812,405,15,173,173,0,Received,BAT00023412,E-09-06,2027-02-03
23413,INV023413,26071,20260331,773,23,72,67,5,Partial,BAT00023413,B-01-05,
23414,INV023414,26073,20260703,464,16,22,22,0,Received,BAT00023414,E-02-03,
23415,INV023415,26074,20220316,190,10,71,71,0,Received,BAT00023415,A-12-06,
23416,INV023416,26075,20220924,540,13,20,20,0,Received,BAT00023416,C-20-06,
23417,INV023417,26076,20260819,965,22,57,57,0,Received,BAT00023417,E-18-04,
23418,INV023418,26077,20260129,835,9,282,282,0,Received,BAT00023418,D-06-02,
23419,INV023419,26078,20250407,13,12,40,40,0,Received,BAT00023419,E-13-06,
23420,INV023420,26080,20250902,209,8,22,22,0,Received,BAT00023420,D-03-06,
23421,INV023421,26081,20261006,512,2,481,481,0,Received,BAT00023421,C-16-06,2027-10-06
23422,INV023422,26082,20251122,459,23,46,46,0,Received,BAT00023422,C-05-04,
23423,INV023423,26083,20250523,117,8,15,15,0,Received,BAT00023423,A-02-03,
23424,INV023424,26084,20230830,650,23,128,128,0,Received,BAT00023424,C-20-04,
23425,INV023425,26085,20221004,471,10,15,15,0,Received,BAT00023425,D-08-03,
23426,INV023426,26086,20230521,304,2,43,43,0,Received,BAT00023426,A-04-05,2024-11-11
23427,INV023427,26087,20260729,108,9,140,140,0,Received,BAT00023427,A-16-04,2028-01-20
23428,INV023428,26088,20221003,925,4,111,111,0,Received,BAT00023428,B-17-03,2024-10-02
23429,INV023429,26089,20260108,491,22,133,133,0,Received,BAT00023429,C-14-03,2028-01-08
23430,INV023430,26090,20240122,765,22,127,127,0,Received,BAT00023430,E-13-04,
23431,INV023431,26091,20260922,854,24,24,24,0,Received,BAT00023431,E-14-03,
23432,INV023432,26092,20260305,487,15,6,6,0,Received,BAT00023432,B-07-05,
23433,INV023433,26093,20220319,95,2,298,298,0,Received,BAT00023433,D-17-02,2024-03-18
23434,INV023434,26094,20261021,941,17,351,342,9,Partial,BAT00023434,A-13-04,2027-10-21
23435,INV023435,26095,20220909,940,17,23,23,0,Received,BAT00023435,D-19-05,
23436,INV023436,26096,20220626,128,14,71,71,0,Received,BAT00023436,A-06-06,
23437,INV023437,26097,20230615,539,13,7,7,0,Received,BAT00023437,C-17-03,
23438,INV023438,26098,20230818,551,7,184,184,0,Received,BAT00023438,B-01-01,
23439,INV023439,26099,20220525,905,17,416,416,0,Received,BAT00023439,D-05-05,2023-05-25
23440,INV023440,26101,20221129,484,14,42,42,0,Received,BAT00023440,D-01-05,
23441,INV023441,26102,20260506,957,14,102,102,0,Received,BAT00023441,D-13-04,
23442,INV023442,26103,20241103,509,19,97,97,0,Received,BAT00023442,D-05-03,
23443,INV023443,26104,20221015,830,22,111,111,0,Received,BAT00023443,C-18-06,2024-10-14
23444,INV023444,26105,20250831,29,4,237,237,0,Received,BAT00023444,A-09-01,2027-08-31
23445,INV023445,26107,20261022,985,7,44,44,0,Received,BAT00023445,A-03-03,
23446,INV023446,26108,20240419,565,21,99,99,0,Received,BAT00023446,B-01-05,2025-10-11
23447,INV023447,26109,20261029,614,4,24,24,0,Received,BAT00023447,E-14-01,
23448,INV023448,26110,20260108,257,18,29,29,0,Received,BAT00023448,A-02-05,
23449,INV023449,26111,20220316,700,16,468,468,0,Received,BAT00023449,B-12-01,2023-03-16
23450,INV023450,26112,20240226,589,11,95,95,0,Received,BAT00023450,B-08-06,
23451,INV023451,26113,20260707,491,5,217,217,0,Received,BAT00023451,A-04-05,2028-07-06
23452,INV023452,26114,20231005,914,1,35,35,0,Received,BAT00023452,B-11-04,
23453,INV023453,26115,20260121,450,8,102,95,7,Partial,BAT00023453,D-16-05,
23454,INV023454,26116,20231125,696,4,70,70,0,Received,BAT00023454,E-07-04,
23455,INV023455,26117,20240325,797,25,66,66,0,Received,BAT00023455,C-12-02,
23456,INV023456,26118,20250623,156,7,27,27,0,Received,BAT00023456,C-02-02,
23457,INV023457,26119,20251109,70,9,12,12,0,Received,BAT00023457,B-07-02,
23458,INV023458,26120,20260722,823,23,219,219,0,Received,BAT00023458,E-04-04,
23459,INV023459,26122,20260627,664,7,23,23,0,Received,BAT00023459,A-05-05,
23460,INV023460,26123,20260125,272,10,32,32,0,Received,BAT00023460,D-02-02,
23461,INV023461,26124,20250416,402,19,149,149,0,Received,BAT00023461,E-13-05,2027-04-16
23462,INV023462,26125,20251201,213,11,129,129,0,Received,BAT00023462,E-18-01,2027-12-01
23463,INV023463,26126,20250224,837,17,176,176,0,Received,BAT00023463,C-04-06,
23464,INV023464,26127,20241215,651,7,244,244,0,Received,BAT00023464,D-17-01,2025-12-15
23465,INV023465,26128,20220507,875,19,99,99,0,Received,BAT00023465,A-04-02,
23466,INV023466,26129,20260916,226,20,20,20,0,Received,BAT00023466,B-01-02,
23467,INV023467,26130,20230830,635,25,8,8,0,Received,BAT00023467,A-07-06,
23468,INV023468,26131,20231111,758,9,16,16,0,Received,BAT00023468,E-07-01,
23469,INV023469,26132,20240904,708,22,108,108,0,Received,BAT00023469,E-17-04,
23470,INV023470,26133,20230309,362,23,176,176,0,Received,BAT00023470,C-01-04,
23471,INV023471,26134,20261025,262,3,109,109,0,Received,BAT00023471,A-08-03,2027-10-25
23472,INV023472,26135,20230606,324,8,141,141,0,Received,BAT00023472,E-01-04,2024-06-05
23473,INV023473,26137,20230714,29,1,189,189,0,Received,BAT00023473,C-19-02,2025-07-13
23474,INV023474,26138,20250517,254,9,77,77,0,Received,BAT00023474,E-03-06,
23475,INV023475,26139,20230726,364,5,19,19,0,Received,BAT00023475,E-10-05,
23476,INV023476,26140,20221022,446,19,307,307,0,Received,BAT00023476,E-06-05,2023-10-22
23477,INV023477,26141,20230226,183,13,15,15,0,Received,BAT00023477,A-19-04,
23478,INV023478,26142,20240617,818,24,185,185,0,Received,BAT00023478,B-15-06,
23479,INV023479,26143,20240721,784,8,64,64,0,Received,BAT00023479,E-02-03,2026-01-12
23480,INV023480,26144,20260829,74,20,20,20,0,Received,BAT00023480,B-07-02,
23481,INV023481,26145,20250924,497,17,173,173,0,Received,BAT00023481,B-18-06,2027-03-18
23482,INV023482,26146,20260326,693,14,5,5,0,Received,BAT00023482,D-10-06,
23483,INV023483,26147,20230201,277,13,93,93,0,Received,BAT00023483,A-02-05,
23484,INV023484,26149,20251227,40,17,271,271,0,Received,BAT00023484,B-14-03,
23485,INV023485,26150,20251001,436,4,75,75,0,Received,BAT00023485,D-19-05,
23486,INV023486,26151,20261212,864,12,240,240,0,Received,BAT00023486,B-17-04,2027-12-12
23487,INV023487,26152,20240627,732,16,474,474,0,Received,BAT00023487,B-04-05,2025-06-27
23488,INV023488,26153,20260324,132,22,184,184,0,Received,BAT00023488,C-04-05,2027-09-15
23489,INV023489,26154,20221017,674,13,23,23,0,Received,BAT00023489,C-11-06,
23490,INV023490,26155,20240423,592,7,173,173,0,Received,BAT00023490,C-09-02,2025-04-23
23491,INV023491,26156,20240518,197,25,123,123,0,Received,BAT00023491,A-15-04,
23492,INV023492,26157,20240516,769,7,61,61,0,Received,BAT00023492,A-12-04,
23493,INV023493,26158,20240723,161,23,113,113,0,Received,BAT00023493,A-04-02,
23494,INV023494,26159,20221121,145,7,175,175,0,Received,BAT00023494,E-03-01,
23495,INV023495,26160,20260122,774,12,72,72,0,Received,BAT00023495,D-05-01,
23496,INV023496,26161,20260428,369,15,363,363,0,Received,BAT00023496,A-06-06,
23497,INV023497,26162,20230627,325,8,28,28,0,Received,BAT00023497,A-18-04,
23498,INV023498,26163,20250226,78,21,88,88,0,Received,BAT00023498,E-05-05,2026-08-20
23499,INV023499,26164,20230401,617,24,27,27,0,Received,BAT00023499,D-06-01,
23500,INV023500,26166,20250903,556,3,599,599,0,Received,BAT00023500,B-09-06,2026-09-03
23501,INV023501,26167,20220817,427,23,18,18,0,Received,BAT00023501,D-08-06,
23502,INV023502,26168,20260215,286,24,82,82,0,Received,BAT00023502,D-09-06,
23503,INV023503,26169,20220416,908,17,103,103,0,Received,BAT00023503,D-01-05,
23504,INV023504,26170,20230126,557,5,33,33,0,Received,BAT00023504,B-09-01,
23505,INV023505,26171,20240707,159,24,180,180,0,Received,BAT00023505,E-13-01,
23506,INV023506,26172,20220929,735,4,128,128,0,Received,BAT00023506,C-05-05,
23507,INV023507,26173,20230207,257,19,36,36,0,Received,BAT00023507,B-10-05,
23508,INV023508,26174,20260519,713,9,133,133,0,Received,BAT00023508,E-20-02,2028-05-18
23509,INV023509,26175,20250128,797,15,45,45,0,Received,BAT00023509,D-06-04,
23510,INV023510,26176,20260723,817,7,196,196,0,Received,BAT00023510,E-09-01,
23511,INV023511,26177,20220116,825,2,12,12,0,Received,BAT00023511,D-01-04,
23512,INV023512,26178,20240725,813,24,464,464,0,Received,BAT00023512,E-07-02,2025-07-25
23513,INV023513,26179,20220107,21,6,136,136,0,Received,BAT00023513,A-05-03,
23514,INV023514,26180,20230313,411,16,443,443,0,Received,BAT00023514,D-11-04,
23515,INV023515,26181,20250828,430,24,34,34,0,Received,BAT00023515,C-15-04,
23516,INV023516,26182,20250916,713,24,248,228,20,Partial,BAT00023516,E-04-03,2027-09-16
23517,INV023517,26183,20260514,161,13,78,78,0,Received,BAT00023517,E-13-02,
23518,INV023518,26185,20230808,811,12,6,6,0,Received,BAT00023518,E-20-02,
23519,INV023519,26186,20240902,374,11,431,431,0,Received,BAT00023519,A-06-06,
23520,INV023520,26187,20251214,623,9,133,133,0,Received,BAT00023520,C-08-01,2027-06-07
23521,INV023521,26188,20240127,46,19,32,32,0,Received,BAT00023521,B-14-02,2025-07-20
23522,INV023522,26189,20221107,805,25,70,70,0,Received,BAT00023522,D-08-06,2024-04-30
23523,INV023523,26190,20230916,82,21,16,16,0,Received,BAT00023523,E-15-03,
23524,INV023524,26191,20240311,794,13,66,66,0,Received,BAT00023524,B-15-02,2025-09-02
23525,INV023525,26192,20240211,42,14,11,11,0,Received,BAT00023525,E-13-03,
23526,INV023526,26193,20220826,162,6,78,78,0,Received,BAT00023526,A-04-03,
23527,INV023527,26194,20250204,522,9,134,134,0,Received,BAT00023527,E-03-06,
23528,INV023528,26195,20250410,143,21,80,80,0,Received,BAT00023528,B-11-06,
23529,INV023529,26196,20250331,924,22,208,208,0,Received,BAT00023529,D-14-01,
23530,INV023530,26197,20240705,861,4,87,87,0,Received,BAT00023530,A-14-05,
23531,INV023531,26198,20231224,243,6,195,195,0,Received,BAT00023531,D-08-04,
23532,INV023532,26199,20240208,462,14,39,39,0,Received,BAT00023532,D-17-03,
23533,INV023533,26200,20241111,956,19,72,72,0,Received,BAT00023533,B-11-03,
23534,INV023534,26201,20230818,934,21,9,9,0,Received,BAT00023534,C-09-05,
23535,INV023535,26202,20240703,523,7,14,14,0,Received,BAT00023535,A-09-02,
23536,INV023536,26204,20260806,383,13,18,0,18,Rejected,BAT00023536,E-20-06,
23537,INV023537,26205,20250111,202,11,171,171,0,Received,BAT00023537,B-15-02,2027-01-11
23538,INV023538,26206,20240518,191,1,39,39,0,Received,BAT00023538,A-18-04,
23539,INV023539,26207,20260514,918,13,39,39,0,Received,BAT00023539,E-10-02,
23540,INV023540,26208,20231225,959,14,6,6,0,Received,BAT00023540,A-13-06,
23541,INV023541,26210,20250922,63,15,140,140,0,Received,BAT00023541,D-16-03,
23542,INV023542,26212,20260807,479,8,68,68,0,Received,BAT00023542,D-13-03,
23543,INV023543,26213,20230225,4,1,79,79,0,Received,BAT00023543,D-12-02,
23544,INV023544,26214,20240926,371,6,4,4,0,Received,BAT00023544,B-01-01,
23545,INV023545,26215,20250324,974,23,48,48,0,Received,BAT00023545,A-17-05,
23546,INV023546,26216,20261002,725,4,26,26,0,Received,BAT00023546,E-19-01,
23547,INV023547,26217,20241209,974,12,209,209,0,Received,BAT00023547,D-12-02,
23548,INV023548,26218,20261012,583,15,132,132,0,Received,BAT00023548,E-08-05,
23549,INV023549,26219,20240708,614,5,11,11,0,Received,BAT00023549,A-20-05,
23550,INV023550,26220,20260428,949,8,72,72,0,Received,BAT00023550,A-13-05,
23551,INV023551,26222,20231222,409,20,8,8,0,Received,BAT00023551,B-02-05,
23552,INV023552,26223,20250224,488,17,127,127,0,Received,BAT00023552,B-06-05,
23553,INV023553,26224,20251208,468,20,75,75,0,Received,BAT00023553,E-04-03,
23554,INV023554,26225,20240227,361,19,70,70,0,Received,BAT00023554,C-18-01,
23555,INV023555,26226,20240829,710,7,19,19,0,Received,BAT00023555,B-10-05,
23556,INV023556,26228,20240419,403,18,71,68,3,Partial,BAT00023556,A-07-03,
23557,INV023557,26229,20260110,489,23,331,331,0,Received,BAT00023557,C-08-01,2027-01-10
23558,INV023558,26230,20261109,828,9,50,50,0,Received,BAT00023558,D-20-04,
23559,INV023559,26231,20220723,983,25,28,27,1,Partial,BAT00023559,C-08-04,
23560,INV023560,26232,20220926,773,17,99,99,0,Received,BAT00023560,B-13-03,
23561,INV023561,26233,20260920,820,11,27,27,0,Received,BAT00023561,C-10-02,
23562,INV023562,26234,20221019,436,19,112,112,0,Received,BAT00023562,A-13-03,
23563,INV023563,26235,20250619,153,23,55,55,0,Received,BAT00023563,C-05-05,
23564,INV023564,26236,20220829,397,22,8,8,0,Received,BAT00023564,E-09-05,
23565,INV023565,26237,20240526,648,21,33,33,0,Received,BAT00023565,D-15-02,
23566,INV023566,26238,20261212,198,7,56,56,0,Received,BAT00023566,D-06-06,
23567,INV023567,26239,20230621,545,10,418,418,0,Received,BAT00023567,B-02-06,
23568,INV023568,26240,20260607,947,4,27,27,0,Received,BAT00023568,D-11-02,
23569,INV023569,26242,20230816,846,7,98,98,0,Received,BAT00023569,D-15-05,2025-08-15
23570,INV023570,26243,20251225,673,25,163,147,16,Partial,BAT00023570,B-08-05,
23571,INV023571,26244,20251225,612,13,248,248,0,Received,BAT00023571,E-11-05,
23572,INV023572,26245,20260611,761,7,35,35,0,Received,BAT00023572,A-18-01,
23573,INV023573,26246,20220119,303,12,476,476,0,Received,BAT00023573,E-07-06,
23574,INV023574,26247,20250228,599,1,25,25,0,Received,BAT00023574,B-17-06,
23575,INV023575,26249,20261021,48,13,19,19,0,Received,BAT00023575,D-06-01,
23576,INV023576,26250,20240725,453,23,206,206,0,Received,BAT00023576,B-09-04,2025-07-25
23577,INV023577,26251,20251004,152,7,140,140,0,Received,BAT00023577,E-15-06,
23578,INV023578,26252,20250206,774,25,237,237,0,Received,BAT00023578,E-07-04,
23579,INV023579,26253,20240707,469,7,72,72,0,Received,BAT00023579,D-05-01,
23580,INV023580,26254,20261005,148,14,23,23,0,Received,BAT00023580,C-13-01,
23581,INV023581,26256,20250903,165,11,60,60,0,Received,BAT00023581,B-14-03,
23582,INV023582,26257,20220421,383,10,6,5,1,Partial,BAT00023582,C-10-01,
23583,INV023583,26258,20230923,301,22,151,151,0,Received,BAT00023583,C-20-05,2025-09-22
23584,INV023584,26259,20230530,110,18,11,11,0,Received,BAT00023584,A-20-01,
23585,INV023585,26260,20260128,297,4,33,33,0,Received,BAT00023585,D-04-01,
23586,INV023586,26261,20230913,639,6,77,77,0,Received,BAT00023586,E-06-01,
23587,INV023587,26262,20260309,455,4,11,11,0,Received,BAT00023587,D-10-06,
23588,INV023588,26263,20250411,209,12,40,40,0,Received,BAT00023588,B-04-03,
23589,INV023589,26264,20230109,529,25,431,431,0,Received,BAT00023589,D-20-05,2024-01-09
23590,INV023590,26266,20230505,605,23,70,70,0,Received,BAT00023590,A-08-02,
23591,INV023591,26267,20261021,278,13,41,41,0,Received,BAT00023591,C-11-05,
23592,INV023592,26268,20250614,58,9,9,9,0,Received,BAT00023592,D-03-04,
23593,INV023593,26269,20230628,257,8,21,21,0,Received,BAT00023593,C-15-01,
23594,INV023594,26270,20250225,603,22,24,22,2,Partial,BAT00023594,E-18-02,
23595,INV023595,26271,20250829,436,15,65,65,0,Received,BAT00023595,B-18-04,
23596,INV023596,26272,20230304,369,9,276,276,0,Received,BAT00023596,D-07-03,
23597,INV023597,26273,20230419,302,6,19,19,0,Received,BAT00023597,D-12-05,
23598,INV023598,26274,20230327,606,5,243,243,0,Received,BAT00023598,B-05-03,2025-03-26
23599,INV023599,26275,20260725,366,23,20,19,1,Partial,BAT00023599,E-16-02,
23600,INV023600,26276,20220505,84,19,23,23,0,Received,BAT00023600,B-05-02,
23601,INV023601,26278,20230309,627,2,373,373,0,Received,BAT00023601,C-01-03,2024-03-08
23602,INV023602,26279,20260228,422,13,199,199,0,Received,BAT00023602,A-09-01,
23603,INV023603,26280,20240809,996,21,229,229,0,Received,BAT00023603,D-19-04,
23604,INV023604,26281,20240629,667,15,53,53,0,Received,BAT00023604,B-08-05,
23605,INV023605,26282,20240718,417,18,7,6,1,Partial,BAT00023605,D-06-04,
23606,INV023606,26284,20260529,211,25,72,72,0,Received,BAT00023606,D-15-06,
